job_title,company_name,address,job_description,job_posted_date,job_source_url,job_source,job_type
Branch Operations Data and Analytics Developer (Telecommute),U.S. Bank,"Boston, MA, 02133","At U.S. Bank, we're on a journey to do our best. Helping the customers and businesses we serve to make better and smarter financial decisions and enabling the communities we support to grow and succeed. We believe it takes all of us to bring our shared ambition to life, and each person is unique in their potential. A career with U.S. Bank gives you a wide, ever-growing range of opportunities to discover what makes you thrive at every stage of your career. Try new things, learn new skills and discover what you excel at-all from Day One. Job Description This individual provides data management support and warehousing development to Branch Operations and Operational Shared Services. They support various reporting/analysis activities as well as business intelligence and dashboard creation for business banking activities. Consumes large amounts of data, analyzes, organizes, and interprets to drive decisions and manage processes amongst the business banking organization. Individual develops in .net languages, creates APIs, and interacts with enterprise data warehouses. Responsible for working on big data/analytics projects that gather and integrate large volumes of data, performs analysis, interprets results and develops actionable insights and recommendations for use across the company. Acquires data from multiple data sources in order to perform analysis. Identifies, analyzes and interprets trends or patterns in complex data in order to provide answers to business questions as well as provide recommendations for action. Interprets data and analyze results using various statistical techniques and tools. Presents data and analysis in a clear and concise manner allowing the audience to quickly understand the results and recommendations so they activate upon them and make data driven decisions. Collaborate with various partners to provide a holistic view of the analysis. Measures and monitors results of applied recommendations and present adjustments. Ensures all data acquisition, sharing and results of applied recommendations are compliant with company standards. Basic Qualifications - Bachelor's degree in a quantitative field such as econometrics, computer science, engineering or applied mathematics, or equivalent work experience - Four to five years of statistical experience Preferred Skills/Experience - Hands on experience working with data bases and proficient in analyzing existing SQL and writing new SQL queries - Database management and ETL/Warehousing proficiency - Working knowledge of Hadoop, R and SAS - Proficiency in analytics data visualization tools such as Tableau, Power BI, or other similar tools - Skilled in translating business questions into analytics requirements - Experience packaging analytical output - Ability to take limited direction and self start a project to completion - Ability to upskill peers and fellow team members and train fellow team members on new technologies and infrastructure - Structured documentation protocols and detail oriented operating procedures discipline. - Strong analytic skills with the ability to extract, collect, organize, analyze and interpret trends or patterns in complex data sets - Demonstrated project management skills - Effective interpersonal, verbal and written communication skills If there's anything we can do to accommodate a disability during any portion of the application or hiring process, please refer to our disability accommodations for applicants (https://careers.usbank.com/global/en/disability-accommodations-for-applicants) . Learn how the way we work at U.S. Bank (https://assets.phenompeople.com/CareerConnectResources/prod/UBNAGLOBAL/documents/Thewaywework-1666895142717.pdf) drives meaningful relationships with our customers and collaboration across the company. Benefits: Our approach to benefits and total rewards considers our team members' whole selves and what may be needed to thrive in and outside work. That's why our benefits are designed to help you and your family boost your health, protect your financial security and give you peace of mind. Our benefits include the following (some may vary based on role, location or hours): - Healthcare (medical, dental, vision) - Basic term and optional term life insurance - Short-term and long-term disability - Pregnancy disability and parental leave - 401(k) and employer-funded retirement plan - Paid vacation (from two to five weeks depending on salary grade and tenure) - Up to 11 paid holiday opportunities - Adoption assistance - Sick and Safe Leave accruals of one hour for every 30 worked, up to 80 hours per calendar year unless otherwise provided by law EEO is the Law U.S. Bank is an equal opportunity employer committed to creating a diverse workforce. We consider all qualified applicants without regard to race, religion, color, sex, national origin, age, sexual orientation, gender identity, disability or veteran status, among other factors. Applicants can learn more about the company's status as an equal opportunity employer by viewing the federal KNOW YOUR RIGHTS (https://eeoc.gov/sites/default/files/2022-10/EEOC\KnowYourRights\screen\reader\10_20.pdf) EEO poster. E-Verify U.S. Bank participates in the U.S. Department of Homeland Security E-Verify program in all facilities located in the United States and certain U.S. territories. The E-Verify program is an Internet-based employment eligibility verification system operated by the U.S. Citizenship and Immigration Services. Learn more about the E-Verify program (https://careers.usbank.com/verification-of-eligibility-for-employment) . The salary range reflects figures based on the primary location, which is listed first. The actual range for the role may differ based on the location of the role. In addition to salary, US Bank offers a comprehensive benefits package, including incentive and recognition programs, equity stock purchase 401k contribution and pension (all benefits are subject to eligibility requirements). Pay Range: $87,465.00 - $102,900.00 - $113,190.00 U.S. Bank will consider qualified applicants with criminal histories in a manner consistent with the San Francisco Fair Chance Ordinance. U.S. Bank is an equal opportunity employer committed to creating a diverse workforce. We consider all qualified applicants without regard to race, religion, color, sex, national origin, age, sexual orientation, gender identity, disability or veteran status, among other factors.",2023-04-09T04:56:05Z,https://www.adzuna.com/details/4029775946,Adzuna,Remote
Senior Salesforce Architect/Developer (Project Hire),Pacific Northwest National Laboratory,"Boston, MA, 02133","...  benefits including health insurance, flexible work schedules and telework options. PNNL is located in eastern Washington State-the dry side of Washington known for its stellar outdoor ...",2023-04-09T04:55:52Z,https://www.adzuna.com/details/4029775066,Adzuna,Remote
Software Engineer 1,Pacific Northwest National Laboratory,"Boston, MA, 02133",", flexible work schedules and telework options. PNNL is located in eastern Washington State-the dry side of Washington known for its stellar outdoor recreation and affordable cost of living ...",2023-04-09T04:55:46Z,https://www.adzuna.com/details/4029774523,Adzuna,Remote
"Consultant, Product Owner",Lincoln Financial Group,"Atlanta, GA, 30309","...  that prioritizes your health and well-being; offering a remote work environment and flexible work hybrid situations - Effective productivity/technology tools and training Pay Range: $65,700 ...",2023-04-09T04:55:39Z,https://www.adzuna.com/details/4029773730,Adzuna,Remote
Senior Salesforce Architect/Developer (Project Hire),Pacific Northwest National Laboratory,"Springfield, IL, 62762","...  benefits including health insurance, flexible work schedules and telework options. PNNL is located in eastern Washington State-the dry side of Washington known for its stellar outdoor ...",2023-04-09T04:55:34Z,https://www.adzuna.com/details/4029773014,Adzuna,Remote
Senior Salesforce Architect/Developer (Project Hire),Pacific Northwest National Laboratory,"Atlanta, GA, 30309","...  benefits including health insurance, flexible work schedules and telework options. PNNL is located in eastern Washington State-the dry side of Washington known for its stellar outdoor ...",2023-04-09T04:55:02Z,https://www.adzuna.com/details/4029770693,Adzuna,Remote
Senior Penetration Tester - Secret Clearance - Remote - Multiple openings,MindPoint Group,"Springfield, IL, 62762",": - There will be on-site engagements for approximately a week per quarter in Washington DC. When not on client site, there will be options for telework. Additional Information - All offers are contingent ...",2023-04-09T04:55:02Z,https://www.adzuna.com/details/4029770690,Adzuna,Remote
Software Engineer 1,Pacific Northwest National Laboratory,"Atlanta, GA, 30309",", flexible work schedules and telework options. PNNL is located in eastern Washington State-the dry side of Washington known for its stellar outdoor recreation and affordable cost of living ...",2023-04-09T04:55:01Z,https://www.adzuna.com/details/4029770525,Adzuna,Remote
Senior Penetration Tester - Secret Clearance - Remote - Multiple openings,MindPoint Group,"Atlanta, GA, 30309",": - There will be on-site engagements for approximately a week per quarter in Washington DC. When not on client site, there will be options for telework. Additional Information - All offers are contingent ...",2023-04-09T04:55:01Z,https://www.adzuna.com/details/4029770596,Adzuna,Remote
IT SPECIALIST (APPSW),Defense Finance and Accounting Service,"Indianapolis, IN, 46202",...  enforced as a condition of employment for this position. Moving expenses will not be paid. Telework availability will be based upon the mission requirements and supervisory determination ...,2023-04-09T04:54:53Z,https://www.adzuna.com/details/4029769610,Adzuna,Remote
LEAD FINANCIAL SYSTEMS ANALYST,Defense Finance and Accounting Service,"Indianapolis, IN, 46202",...  about relocation allowances and entitlements. Telework availability will be based upon the mission requirements and supervisory determination. We may use this announcement to make ...,2023-04-09T04:54:53Z,https://www.adzuna.com/details/4029769607,Adzuna,Remote
"Senior Analyst, ITSM",Evolent Health,"Boston, MA, 02133","...  they are, whether it is at a medical center, in the office, or while working from home across 48 states. We empower you to work from where you work best, which makes juggling careers, families ...",2023-04-09T04:54:52Z,https://www.adzuna.com/details/4029769503,Adzuna,Remote
Senior Agile Software Engineer (Full Stack- .NET/Azure),Emerson,"Boston, MA, 02133",...  as opportunities to learn. Flexible Work Schedule - Remote Work Option and Core Hours This role has the flexibility of remote work and a core hour schedule. You can choose to flex your start ...,2023-04-09T04:54:52Z,https://www.adzuna.com/details/4029769496,Adzuna,Remote
Business Support Analyst Senior - Workforce Optimization (Hybrid),USAA,"Chesapeake, VA, 23326",...  - collaborating in-person in the office and working from home when needed to achieve focused results. Supports the business by analyzing and evaluating relevant sophisticated business data ...,2023-04-09T04:54:42Z,https://www.adzuna.com/details/4029768427,Adzuna,Remote
Senior Salesforce Architect/Developer (Project Hire),Pacific Northwest National Laboratory,"Indianapolis, IN, 46202","...  benefits including health insurance, flexible work schedules and telework options. PNNL is located in eastern Washington State-the dry side of Washington known for its stellar outdoor ...",2023-04-09T04:54:36Z,https://www.adzuna.com/details/4029767746,Adzuna,Remote
Software Engineer 1,Pacific Northwest National Laboratory,"Indianapolis, IN, 46202",", flexible work schedules and telework options. PNNL is located in eastern Washington State-the dry side of Washington known for its stellar outdoor recreation and affordable cost of living ...",2023-04-09T04:54:36Z,https://www.adzuna.com/details/4029767758,Adzuna,Remote
Senior Salesforce Architect/Developer (Project Hire),Pacific Northwest National Laboratory,"Richmond, VA, 23274","...  benefits including health insurance, flexible work schedules and telework options. PNNL is located in eastern Washington State-the dry side of Washington known for its stellar outdoor ...",2023-04-09T04:54:35Z,https://www.adzuna.com/details/4029767620,Adzuna,Remote
Software Engineer 1,Pacific Northwest National Laboratory,"Richmond, VA, 23274",", flexible work schedules and telework options. PNNL is located in eastern Washington State-the dry side of Washington known for its stellar outdoor recreation and affordable cost of living ...",2023-04-09T04:54:34Z,https://www.adzuna.com/details/4029767565,Adzuna,Remote
Senior Agile Software Engineer (Full Stack- .NET/Azure),Emerson,"Springfield, IL, 62762",...  as opportunities to learn. Flexible Work Schedule - Remote Work Option and Core Hours This role has the flexibility of remote work and a core hour schedule. You can choose to flex your start ...,2023-04-09T04:54:29Z,https://www.adzuna.com/details/4029766790,Adzuna,Remote
